en,ar,source
u<inferior fovea of floor of fourth ventricle (fovea inferior),النقرة السفلية لقاع البطين الرابع النقرة,dictionaries_master
u?GMENAC (Graduat Medica Educatio Nationa Advisor Committee),مختصر اللجنة الاستشارية الوطنية للتعليم,dictionaries_master
u?hamulus of ethmoid bone (processus uncinatus ossis ethmoidalis),شص العظم الغربالي الناتئ الشصي للعظم,dictionaries_master
u?inferior horn of cerebrum (cornu inferior ventriculi lateralis),القرن السفلي للمخ القرن السفلي للبطين,dictionaries_master
u?obturator canal of pubic bone (sulcus obturatorius ossis pubis),نفق المسدة لعظم العانة تلم المسدة لعظم,dictionaries_master
Ddiataxia cerebralis infantilis (infantile cerebral ataxic paralysis),رنح مزدوج دماغي طفلي شلل رنحي دماغي,dictionaries_master
proper plantar digital nerves of lateral plantar nerve,الأعصاب الأخمصية المخصوصة الإصبعية للعصب الأخمصي,dictionaries_master
submucous membrane of stomach (tela submucosa ventriculi),الغشاء تحت مخاطية المعدة النسيجة تحت المخاطية,dictionaries_master
superior costal facet (facies articularis capitis costae),الوجيه المفصلي العلوي للضلع الوجه المفصلي لرأس,dictionaries_master
v:peroneal spine of os calcis (trochlea peronealis calcanei),الشوكة الشظوية لعظم العقب البكرة الشظوية لعظم,dictionaries_master
Recklinghausen's disease of bone (osteitis fibrosa cystica),داء ريكلينغهاوزن العظمي التهاب العظم الكيسي,dictionaries_master
v>nucleus dorsolateralis columnae ventralis medullae spinalis NA,النواة الظهرانية الوحشية للعمود البطناني,dictionaries_master
v>nucleus ventromedialis columnae ventralis medullae spinalis NA,النواة البطنانية الإنسية للعمود البطناني,dictionaries_master
v?intramuscular glands of tongue (glandulae linguales anteriores),الغدد بين عضلات اللسان الغدد اللسانية,dictionaries_master
Bfasciculus o Burdach (fasciculus longitudinalis superior cerebri),حزمة بورداخ الحزمة الطولانية العلوية,dictionaries_master
Dexternal intercostal aponeurosis (membrana intercostalis externa NA),السفاق الوربي الظاهر الغشاء الوربي,dictionaries_master
Dinternal intercostal aponeurosis (membrana intercostalis interna NA),السفاق الوربي الغائر الغشاء الوربي,dictionaries_master
JOccupationa Safety an Heath abductor digiti minim Administration (OSHA),إدارة الصحة والسلامة المهنية (OSHA),dictionaries_master
w<ramus nodi atrioventricularis arteriae coronariae dextrae NA,فرع العقدة الأذينية البطينية للشريان التاجي,dictionaries_master
w>medial ligament of elbow joint (ligamentum collaterale ulnare),الرباط الإنسي لمفصل المرفق الرباط الجانبي,dictionaries_master
w?anterior stellate ligament (ligamentum capitis costae radiatum),الرباط النجمي الأمامي الرباط المتشعع لرأس,dictionaries_master
Adystrophia adiposa corneae (primary fatty degeneration of cornea),حثل القرنية الدهني تنكس القرنية الدهني,dictionaries_master
Aforamen o Key an Retzius (apertura lateralis ventriculi quarti),ثقبة كي و رتزيوس الفتحة الوحشية للبطين,dictionaries_master
Bovarian opening of uterine tube (ostium abdominale tubae uterinae),الفتحة المبيضية للبوق الفوهة البطنانية,dictionaries_master
APUD (amine precursor uptake and decarboxylation cells),مختصر خلايا قابطة ونازعة لكربوكسيل الطلائع الأمينات,dictionaries_master
x:sulcus of tendon of flexor hallucis longus muscle of tal,تلم وتر العضلة المثنية الطويلة لإبهام القدم في,dictionaries_master
x;anterior true ligament of bladder (ligamentum pubovesicale),الرباط المثاني الأمامي الحقيقي الرباط العاني,dictionaries_master
x;left coronary artery of stomach (arteria gastrica sinistra),الشريان الإكليلي المعدي الأيسر الشريان المعدي,dictionaries_master
x<hyperkeratosis of palms and soles (palmoplantar keratoderma),فرط تقران الراحة و الأخمص تقرن الجلد الراحي,dictionaries_master
Ainternal annular ligament (retinaculum musculorum flexorum pedis),الرباط الحلقي الغائر قيد العضلات المثنية,dictionaries_master
BFACHA (Fellow of th America College fo Hospita Administration),مختصر زميل الكلية الأمريكية لإدارة,dictionaries_master
Bsulcus of semicanal of vidian nerve (sulcus nervi petrosi majoris),تلم ميزابة عصب فيديوس تلم العصب الصخري,dictionaries_master
Dposterior annular ligament of carpus (®retinaculum extensorum manus),الرباط الحلقي الرسغي الخلفي قيد باسطات,dictionaries_master
FC.I.O.M.S (congress of international organization of medical sciences),مختصر مجلس المنظمات الدولية للعلوم,dictionaries_master
Rcollateral trigone of lateral ventricle (trigonum collaterale ventriculi laterale),المثلث الجانبي للبطين,dictionaries_master
sinus nerve (ramus sinus carotici nervi glossopharyngei),العصب الجيبي الفرع الجيبي السباتي للعصب اللساني,dictionaries_master
y:lamina dentata (labium limbi vestibulare laminae spiralis),الصفيحة المسننة الشفة الدهليزية لحوف الصفيحة,dictionaries_master
y:striate arteries (rami striati arteriae cerebri mediae NA),الشرايين المخططية الفروع المخططية للشريان المخي,dictionaries_master
Gowers' type muscular dystrophy (distal hereditary myopathy),الحثل العضلي من نمط غاور حثل العضلات القاصية,dictionaries_master
y<nasal process of frontal bone (pars nasalis ossis frontalis),الناتئ الأنفي للعظم الجبهي الجزء الأنفي للعظم,dictionaries_master
Legg's disease (osteochondrosis of femur capitular epiphysis),داء ليغ التنكس العظمي الغضروفي لمشاشة رأس عظم,dictionaries_master
y>vestibular arteries (rami vestibulares arteriae labyrinthi NA),الشرايين الدهليزية الفروع الدهليزية للشريان,dictionaries_master
Bprocessus e cerebello ad testes (pedunculus cerebellaris superior),الناتئ المخيخي الخصوي السويقة المخيخية,dictionaries_master
"Dfailed back syndrome with documented pseudarthrosis, pseudoarthros",متلازمة الظهر الضعيف مع الفصال الكاذب,dictionaries_master
Eretinaculum tendinum musculorum flexorum (retinaculum flexorum manus),القيد الوتري للعضلات المثنية قيد مثنية,dictionaries_master
Sapex of petrous portion of temporal bone (apex partis petrosae ossis temporalis NA),قمة الجزء الصخري للعظم,dictionaries_master
Model 810 axial closedloop hydraulic mechanical testing,الاختبار الميكانيكي السكوني المحوري المغلق العروة طراز,dictionaries_master
central veins of hepatic lobules (central veins of liver),الأوردة المركزية للفصيصات الكبدية الأوردة المركزية,dictionaries_master
z<inner table of frontal bone (facies interna ossis frontalis),اللوحة الباطنة للعظم الجبهي الوجه الباطن للعطم,dictionaries_master
z<posterior elastic lamina (lamina limitans posterior corneae),الطبقة الخلفية المرنة الصفيحة المحددة الخلفية,dictionaries_master
z>highest arcuate line of occipital bone (®linea nuchae suprema),الخط المقوس الأعلى للعظم القذالي الخط القفوي,dictionaries_master
z>supreme arcuate line of occipital bone (®linea nuchae suprema),الخط المقوس الأعلى للعظم القذالي الخط القفوي,dictionaries_master
Hueck's ligament (reticulum trabeculare anguli irido cornealis),رباط هوك الشبكية التربيقية للزاوية القزحية,dictionaries_master
z?groove for tibialis posticus muscle (sulcus malleolaris tibiae),تلم العضلة الطنبوبية الخلفية التلم الكعبي,dictionaries_master
z?lobulus paramedianus cerebelli NA (®lobulus gracilis cerebelli),الفصيص المخيخي المجاور للناصف الفصيص الناحل,dictionaries_master
Baccessory adrenal capsules (glandulae suprarenales accessoriae NA),المحافظ الكظرية الإضافية الغدد الكظرية,dictionaries_master
CPanner's disease (osteochondrosis of the capitellum of the humerus),داء بانر التنكس العظمي الغضروفي لرأس عظم,dictionaries_master
GLichtheim's disease (subacute combined degeneration of the spinal cord),داء ليختهايم تنكس النخاع المشترك دون,dictionaries_master
zygomaticbone.zygomatic crest of great wing of sphenoid bone,العُرْفُ الوَجْنِيُّ للجَناحِ الكَبيرِ للعَظْمِ الوَتَدِيّ,dictionaries_master
zygomaticfossa¯3zygomatic head of quadratus labii superioris muscle,الرَّأْسُ الوَجْنِيُّ للعَضَلَةِ المُرَبَّعَةِ للشَّفَةِ العُلْوِيَّة,dictionaries_master
zygomatic$crest of great wing of sphenoid bone>zygomatic foramen,الثُّقْبَةُ الوَجْنِيَّة,dictionaries_master
zygomatic'margin of greater wing of sphenoid bone:zygomatico-orbital,وَجْنِيٌّ حَجاجِيّ,dictionaries_master
zygomatic)head of quadratus labii superioris muscle£1zygomatic margin of greater wing of sphenoid bone,الحافَةُ الوَجْنِيَّةُ لِلجَناحِ الكَبيرِ للعَظْمِ الوَتَدِيّ,dictionaries_master
